## dioPeriod = 10.0
## dioProbability = 0.33
## changeParent = 0
## noPropagationLoss = 0
## numMotes = 3
## packetSize = 127
## backoffMaxExp = 1
## minCellsMSF = 1
## msfMaxNumCells = 16
## individualModulations = 1
## cpuID = 0
## msfLimNumCellsUsedHigh = 12
## fullyMeshed = 0
## ilpfile = ilp.json
## numRuns = 1
## channelBandwidth = 200.0
## numCyclesPerRun = 100
## simDataDir = simData
## stableNeighbors = 1
## json = input-example.json
## downwardAcks = 0
## ellsfMode = all
## sporadicTraffic = 0
## sixtopRemoveRandomCell = 0
## numCores = 1
## noiseFigure = 4.5
## backoffMinExp = 1
## enableFragmentForwarding = False
## gap = 0.01
## beaconProbability = 0.33
## nrMinimalCells = 0
## numChans = 3
## trafficGenerator = ilp
## mobilityModel = none
## withJoin = 0
## schedulingMode = None
## numPacketsBurst = None
## gui = False
## pkPeriod = 10
## timelimit = 50400
## combinationKeys = []
## cooldown = 200
## linearTopologyStaticScheduling = False
## noInterference = 0
## joinNumExchanges = 2
## maxToConverge = 6060
## runNum = 0
## joinAttemptTimeout = 60.0
## sixtopMessaging = 1
## seed = 379
## slotframeLength = 5
## gridDistance = 0.1
## squareSide = 2.5
## settlingTime = 10
## bayesianBroadcast = 0
## msfNumCellsToAddOrRemove = 1
## noNewInterference = 1
## convergeFirst = 1
## pkPeriodVar = 0
## numFragments = None
## acknowledgementSize = 27
## daoPeriod = 90.0
## burstTimestamp = None
## beaconPeriod = 5.0
## disableMSF = True
## optFragmentForwarding = None
## threads = 1
## mobilitySpeed = 8
## minRssi = -97
## msfHousekeepingPeriod = 60.0
## omega = 0.6
## topology = random
## ilpschedule = ilp_schedule.json
## msfLimNumCellsUsedLow = 4
## numReassQueue = 1
## startTime = 1572355011.6
## slotDuration = 0.01
## subGHz = 1
## modulationConfig = ILP10msFR
## sf = ilp
## genTopology = 0


# 6topRxAddReq 6topRxAddResp 6topRxDelReq 6topRxDelResp 6topRxRelocatedCells 6topTxAddReq 6topTxAddResp 6topTxDelReq 6topTxDelResp 6topTxRelocatedBundles 6topTxRelocatedCells airTime allCells appGenerated appReachesDagroot appRelayed arrivedToGen aveHops aveLatency aveQueueDelay aveSixtopLatency chargeConsumed collidedTxs cycle dataQueueFill droppedDataFailedEnqueue droppedDataMacRetries droppedFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs notGenerated numBootstrappedMotes numDedicatedCells numRxCells numSharedCells numTx numTxCells overlappingCells pktDropMac pktDropQueue pktGen pktReceived probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDAO rplRxDIO rplTxDAO rplTxDIO runNum scheduleCollisions slotTime tschRxEB tschTxEB txQueueFill usedCells
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            0                 0          0            0       0          0             0                0              0           0     0             0                        0                     0                    0                 0              0                0                0                    0            0                    1                 6          3              0     0          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           0         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 0          0            0       0          0             0                0              0           0     1             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     0          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0     2             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     1          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0     3             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     2          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0     4             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     3          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0     5             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     4          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0     6             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     5          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0     7             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     6          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0     8             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     7          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0     9             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     8          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    10             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0     9          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    11             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    10          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    12             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    11          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    13             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    12          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    14             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    13          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    15             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    14          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    16             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    15          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    17             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    16          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    18             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    17          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
             0             0            0             0                    0            0             0            0             0                      0                    0   0.000        0            2                 1          0            0   1.000      5.000         7.000                0              0           0    19             0                        1                     0                    0                 0              0                1                0                    0            0                    1                 6          3              0    18          3                0          0            0      0           0                  0                 0                  0            0        0        0        0        0      0                  0    0.000        0        0           1         0
